step,Grad Norm,loss,F KLDiv,NLL,NLL_val
18341,804029.0,7559977.0,86568.5078125,7473408.5,7642855.572144982
18342,651055.5625,7560060.5,86925.59375,7473135.0,7642855.572144982
18343,1683417.625,7560102.0,86521.796875,7473580.0,7642855.572144982
18344,2042789.0,7560382.0,86946.359375,7473435.5,7642855.572144982
18345,1768670.875,7560025.0,86546.7890625,7473478.0,7642855.572144982
18346,1016236.0625,7560053.5,86673.46875,7473380.0,7642855.572144982
18347,57563.57421875,7559923.0,86632.8828125,7473290.0,7642855.572144982
18348,1051685.625,7560119.5,86734.2890625,7473385.0,7642855.572144982
18349,1788579.875,7560273.0,87020.046875,7473253.0,7642855.572144982
18350,2108028.0,7560262.0,86821.2265625,7473441.0,7641594.407080404
18351,1947708.625,7560228.0,87029.65625,7473198.5,7641594.407080404
18352,1266452.25,7560097.0,86745.3828125,7473351.5,7641594.407080404
18353,298697.8125,7559758.0,86492.46875,7473265.5,7641594.407080404
18354,753352.5625,7560028.5,86834.9453125,7473193.5,7641594.407080404
18355,1667371.25,7560157.5,86812.828125,7473344.5,7641594.407080404
18356,2254063.25,7560350.0,86619.1875,7473731.0,7641594.407080404
18357,2435270.0,7560391.5,86989.28125,7473402.0,7641594.407080404
18358,2033120.375,7560366.0,86866.8125,7473499.0,7641594.407080404
18359,1033815.5,7560153.5,86705.5234375,7473448.0,7641594.407080404
18360,206145.859375,7560044.0,86802.15625,7473242.0,7642422.240105838
18361,1051825.75,7560231.5,86841.4453125,7473390.0,7642422.240105838
18362,1407752.5,7560154.0,86925.203125,7473229.0,7642422.240105838
18363,1440067.5,7560083.5,86799.421875,7473284.0,7642422.240105838
18364,1328642.875,7560075.5,86689.609375,7473386.0,7642422.240105838
18365,1097371.375,7560027.0,86738.875,7473288.0,7642422.240105838
18366,791910.3125,7559973.0,86640.65625,7473332.5,7642422.240105838
18367,426391.5625,7560013.5,86926.03125,7473087.5,7642422.240105838
18368,119228.328125,7560129.0,86976.3046875,7473152.5,7642422.240105838
18369,594662.8125,7559968.0,86942.15625,7473026.0,7642422.240105838
18370,1156806.375,7559923.5,86808.171875,7473115.5,7643687.907321472
18371,1787678.5,7560109.0,86967.2265625,7473142.0,7643687.907321472
18372,2402462.75,7560195.0,87045.1875,7473150.0,7643687.907321472
18373,2867291.75,7560690.5,87055.3046875,7473635.0,7643687.907321472
18374,2767441.75,7560669.5,86956.671875,7473713.0,7643687.907321472
18375,1759094.25,7560442.0,87072.8515625,7473369.0,7643687.907321472
18376,337485.90625,7560222.5,86991.1328125,7473231.5,7643687.907321472
18377,958009.3125,7560012.5,86718.6171875,7473294.0,7643687.907321472
18378,1907885.375,7560105.5,86591.3671875,7473514.0,7643687.907321472
18379,2338613.0,7560563.0,87154.46875,7473408.5,7643687.907321472
18380,2172637.5,7560488.5,87041.5,7473447.0,7640566.79110186
18381,1453877.5,7560165.5,86921.46875,7473244.0,7640566.79110186
18382,388500.21875,7560070.5,86940.8984375,7473129.5,7640566.79110186
18383,708604.875,7560251.0,87004.34375,7473246.5,7640566.79110186
18384,1488568.75,7560225.0,86855.953125,7473369.0,7640566.79110186
18385,1810464.75,7560143.5,86656.3359375,7473487.0,7640566.79110186
18386,1748795.0,7560097.5,86660.109375,7473437.5,7640566.79110186
18387,1289984.625,7559986.0,86602.859375,7473383.0,7640566.79110186
18388,443411.90625,7560166.5,86853.546875,7473313.0,7640566.79110186
18389,484852.96875,7560106.5,86818.546875,7473288.0,7640566.79110186
18390,1268458.0,7560021.5,86633.390625,7473388.0,7641511.117285867
18391,1921675.375,7560210.5,87071.7265625,7473139.0,7641511.117285867
18392,2387586.25,7560291.5,86762.328125,7473529.0,7641511.117285867
18393,2498606.25,7560231.0,86785.84375,7473445.0,7641511.117285867
18394,2102510.75,7560553.5,86867.859375,7473685.5,7641511.117285867
18395,1234834.25,7560094.0,87019.625,7473074.5,7641511.117285867
18396,78584.359375,7560139.5,86875.5390625,7473264.0,7641511.117285867
18397,1152478.125,7560181.0,86953.7734375,7473227.0,7641511.117285867
18398,2010643.125,7560391.5,86946.6484375,7473445.0,7641511.117285867
18399,2328273.0,7560296.5,86949.6328125,7473347.0,7641511.117285867
18400,2169182.0,7560064.5,86423.1171875,7473641.5,7644512.926502494
18401,1551612.875,7560237.0,87057.578125,7473179.5,7644512.926502494
18402,674759.5,7560000.5,86755.65625,7473245.0,7644512.926502494
18403,184773.78125,7560070.5,86904.3125,7473166.0,7644512.926502494
18404,707948.0,7559880.0,86616.390625,7473263.5,7644512.926502494
18405,994488.875,7559935.5,86661.4609375,7473274.0,7644512.926502494
18406,1082060.25,7560093.0,87032.5859375,7473060.5,7644512.926502494
18407,1081791.375,7559904.5,86750.0859375,7473154.5,7644512.926502494
18408,1078494.625,7560006.0,86967.859375,7473038.0,7644512.926502494
18409,959399.1875,7560078.0,86888.1875,7473190.0,7644512.926502494
18410,846691.0,7560062.5,86695.6875,7473367.0,7643048.039102629
18411,802207.0625,7559918.5,86646.9609375,7473271.5,7643048.039102629
18412,781584.1875,7559941.5,86908.3828125,7473033.0,7643048.039102629
18413,878233.9375,7559768.5,86443.2109375,7473325.5,7643048.039102629
18414,1263352.625,7559895.0,86675.6875,7473219.5,7643048.039102629
18415,1919886.0,7559994.5,86711.8671875,7473282.5,7643048.039102629
18416,2737081.25,7560397.5,86881.203125,7473516.5,7643048.039102629
18417,3221315.0,7560671.0,86762.75,7473908.0,7643048.039102629
18418,2774773.25,7560443.5,86829.625,7473614.0,7643048.039102629
18419,1492628.875,7560202.5,86744.796875,7473457.5,7643048.039102629
18420,211979.328125,7560147.0,87121.734375,7473025.5,7644912.492408719
18421,1536385.875,7560229.5,87065.3828125,7473164.0,7644912.492408719
18422,2295538.25,7560325.0,86831.640625,7473493.5,7644912.492408719
18423,2430605.0,7560270.0,86719.421875,7473550.5,7644912.492408719
18424,1843021.625,7560320.5,86877.578125,7473443.0,7644912.492408719
18425,635822.5625,7560001.5,86775.5234375,7473226.0,7644912.492408719
18426,614137.25,7559865.0,86567.265625,7473297.5,7644912.492408719
18427,1415284.5,7560050.5,86740.390625,7473310.0,7644912.492408719
18428,1644583.25,7560198.0,87092.2109375,7473106.0,7644912.492408719
18429,1335861.75,7560079.5,86881.7578125,7473197.5,7644912.492408719
18430,721367.375,7559951.5,86850.453125,7473101.0,7643292.28079742
18431,182588.25,7560053.5,87134.0078125,7472919.5,7643292.28079742
18432,287699.53125,7559848.0,86902.25,7472945.5,7643292.28079742
18433,646741.1875,7560234.0,87217.46875,7473016.5,7643292.28079742
18434,1064502.875,7559677.5,86666.5546875,7473011.0,7643292.28079742
18435,1626122.375,7559967.0,87073.796875,7472893.0,7643292.28079742
18436,2120181.75,7560099.5,86799.078125,7473300.5,7643292.28079742
18437,2255045.25,7560395.0,86757.1484375,7473638.0,7643292.28079742
18438,2160247.5,7560405.0,86967.390625,7473437.5,7643292.28079742
18439,1973671.125,7560403.0,86922.34375,7473480.5,7643292.28079742
18440,1462373.125,7560129.0,86853.7578125,7473275.0,7644214.65899503
18441,520731.0625,7559665.5,86582.703125,7473083.0,7644214.65899503
18442,558827.0625,7559982.5,86887.1796875,7473095.5,7644214.65899503
18443,1379483.875,7560287.0,87049.1953125,7473238.0,7644214.65899503
18444,2187151.75,7560280.0,86882.71875,7473397.5,7644214.65899503
18445,2607363.0,7560388.0,86878.15625,7473510.0,7644214.65899503
18446,2361249.5,7560118.0,86645.546875,7473472.5,7644214.65899503
18447,1687242.5,7560119.0,86645.625,7473473.5,7644214.65899503
18448,686726.6875,7560076.5,87068.4375,7473008.0,7644214.65899503
18449,441014.65625,7559873.0,86688.0546875,7473185.0,7644214.65899503
18450,1195648.875,7559713.0,86628.59375,7473084.5,7643764.443889424
18451,1531281.75,7560249.5,87170.1875,7473079.5,7643764.443889424
18452,1575108.25,7559984.0,86696.15625,7473288.0,7643764.443889424
18453,1424186.875,7560022.0,86994.0,7473028.0,7643764.443889424
18454,1068347.125,7560016.0,86708.8125,7473307.0,7643764.443889424
18455,452896.03125,7559977.0,86802.7578125,7473174.0,7643764.443889424
18456,200088.75,7559996.5,86829.59375,7473167.0,7643764.443889424
18457,687998.625,7559826.0,86845.6171875,7472980.5,7643764.443889424
18458,1316307.375,7559912.0,86635.59375,7473276.5,7643764.443889424
18459,2015458.125,7560269.0,86908.1484375,7473361.0,7643764.443889424
18460,2728094.5,7560454.5,87065.4140625,7473389.0,7640448.609636638
18461,3004494.25,7560533.5,86891.7734375,7473641.5,7640448.609636638
18462,2412368.75,7559960.0,86318.796875,7473641.0,7640448.609636638
18463,1259723.25,7560088.5,86736.21875,7473352.5,7640448.609636638
18464,171445.421875,7559863.5,86885.53125,7472978.0,7640448.609636638
18465,1433076.5,7559925.0,86777.7734375,7473147.0,7640448.609636638
18466,2088018.875,7560509.0,87061.25,7473448.0,7640448.609636638
18467,1981605.0,7560304.5,86999.0703125,7473305.5,7640448.609636638
18468,1400722.5,7560462.5,87306.296875,7473156.0,7640448.609636638
18469,650383.375,7559749.0,86561.953125,7473187.0,7640448.609636638
18470,182569.71875,7559673.0,86478.15625,7473195.0,7643008.645280888
18471,992213.0625,7560076.5,86762.2890625,7473314.0,7643008.645280888
18472,1749813.75,7560104.5,86848.5390625,7473256.0,7643008.645280888
18473,2158780.0,7560191.5,86800.546875,7473391.0,7643008.645280888
18474,1950894.25,7560089.5,86716.546875,7473373.0,7643008.645280888
18475,1261913.5,7559996.5,86801.5234375,7473195.0,7643008.645280888
18476,460591.09375,7559790.5,86701.828125,7473088.5,7643008.645280888
18477,388156.6875,7559807.5,86629.390625,7473178.0,7643008.645280888
18478,1091559.875,7559970.0,87001.6796875,7472968.5,7643008.645280888
18479,1613015.0,7560007.0,86973.375,7473033.5,7643008.645280888
18480,2011761.5,7560130.0,86865.3046875,7473264.5,7645790.41186465
18481,2409341.0,7560128.0,86605.2421875,7473523.0,7645790.41186465
18482,2461532.25,7560312.5,86859.953125,7473452.5,7645790.41186465
18483,1939939.5,7560285.5,87000.953125,7473284.5,7645790.41186465
18484,1088712.75,7560079.5,86879.921875,7473199.5,7645790.41186465
18485,140957.859375,7559692.0,86692.5,7472999.5,7645790.41186465
18486,876206.25,7560120.5,87068.34375,7473052.0,7645790.41186465
18487,1608255.625,7559813.0,86408.875,7473404.0,7645790.41186465
18488,2001852.25,7560224.0,86777.8828125,7473446.0,7645790.41186465
18489,2000071.75,7560137.0,86684.578125,7473452.5,7645790.41186465
18490,1557467.25,7559944.0,86600.265625,7473343.5,7641487.480992823
18491,687278.0625,7559910.0,86690.625,7473219.5,7641487.480992823
18492,410304.65625,7559852.0,86513.3125,7473338.5,7641487.480992823
18493,1208986.25,7560200.5,86869.890625,7473330.5,7641487.480992823
18494,1666863.625,7559831.0,86747.5703125,7473083.5,7641487.480992823
18495,1748339.875,7559932.0,86724.15625,7473208.0,7641487.480992823
18496,1560578.0,7560194.5,86991.609375,7473203.0,7641487.480992823
18497,1241167.75,7560012.0,86800.125,7473212.0,7641487.480992823
18498,801959.125,7559835.0,86640.328125,7473194.5,7641487.480992823
18499,328111.40625,7560092.0,86869.328125,7473222.5,7641487.480992823
18500,154020.96875,7559654.5,86577.328125,7473077.0,7643045.225258219
18501,551793.125,7559955.5,87115.265625,7472840.0,7643045.225258219
18502,1041852.1875,7559728.5,86600.65625,7473128.0,7643045.225258219
18503,1613143.875,7560008.0,86759.34375,7473248.5,7643045.225258219
18504,2413748.75,7560276.0,86837.3203125,7473438.5,7643045.225258219
18505,3223236.75,7560483.5,87077.9453125,7473405.5,7643045.225258219
18506,3305315.25,7560385.0,86809.234375,7473576.0,7643045.225258219
18507,2398326.25,7560199.5,86747.28125,7473452.0,7643045.225258219
18508,800579.8125,7559906.0,86800.0,7473106.0,7643045.225258219
18509,958398.3125,7559887.0,86498.7265625,7473388.5,7643045.225258219
18510,2174819.0,7560206.5,86730.3671875,7473476.0,7645186.560854256
18511,2529812.5,7560297.5,87049.296875,7473248.0,7645186.560854256
18512,1900749.875,7560146.5,86669.9765625,7473476.5,7645186.560854256
18513,477671.15625,7559863.0,87040.578125,7472822.5,7645186.560854256
18514,1034566.5625,7559946.5,86677.265625,7473269.0,7645186.560854256
18515,1950203.625,7560024.0,86699.0390625,7473325.0,7645186.560854256
18516,2161147.0,7560171.0,86928.4375,7473242.5,7645186.560854256
18517,1734276.375,7559903.0,86738.671875,7473164.5,7645186.560854256
18518,638466.25,7559850.0,86770.4765625,7473079.5,7645186.560854256
18519,660170.0625,7559842.0,86830.71875,7473011.5,7645186.560854256
18520,1516927.875,7560063.0,86945.34375,7473117.5,7644399.247188329
18521,1864740.875,7559698.0,86378.21875,7473320.0,7644399.247188329
18522,1595742.5,7560005.5,86605.8984375,7473399.5,7644399.247188329
18523,724246.4375,7559907.0,86725.875,7473181.0,7644399.247188329
18524,414893.1875,7559957.0,86957.0625,7473000.0,7644399.247188329
18525,1292502.5,7559795.0,86535.40625,7473259.5,7644399.247188329
18526,1823829.75,7559880.5,86560.0703125,7473320.5,7644399.247188329
18527,2055713.875,7560128.0,86735.4375,7473392.5,7644399.247188329
18528,1842343.125,7559940.5,86776.671875,7473164.0,7644399.247188329
18529,1228392.625,7559905.5,86790.0625,7473115.5,7644399.247188329
18530,475995.53125,7559670.5,86688.859375,7472981.5,7643443.6656266805
18531,323728.1875,7559681.0,86603.328125,7473077.5,7643443.6656266805
18532,1058258.625,7560090.5,87045.578125,7473045.0,7643443.6656266805
18533,1630913.375,7559938.0,86582.4921875,7473355.5,7643443.6656266805
18534,2003170.375,7560013.5,86775.578125,7473238.0,7643443.6656266805
18535,2230241.0,7560056.5,86561.8125,7473494.5,7643443.6656266805
18536,2194995.25,7560182.5,86856.1875,7473326.5,7643443.6656266805
18537,1597835.25,7560031.5,86685.46875,7473346.0,7643443.6656266805
18538,529251.6875,7559756.5,86755.953125,7473000.5,7643443.6656266805
18539,681664.3125,7559996.0,86779.2734375,7473216.5,7643443.6656266805
18540,1782800.5,7559943.0,86581.1171875,7473362.0,7641515.619436923
18541,2557630.0,7560164.5,86681.15625,7473483.5,7641515.619436923
18542,2685953.75,7560405.0,87191.5625,7473213.5,7641515.619436923
18543,1994780.125,7560109.0,86658.65625,7473450.5,7641515.619436923
18544,704909.6875,7559934.0,86937.78125,7472996.0,7641515.619436923
18545,717224.625,7559928.0,86724.796875,7473203.0,7641515.619436923
18546,1740058.0,7559995.0,86840.96875,7473154.0,7641515.619436923
18547,2169115.25,7560198.5,87095.6953125,7473103.0,7641515.619436923
18548,1938170.875,7560052.5,86928.0625,7473124.5,7641515.619436923
18549,1188348.125,7559678.0,86491.34375,7473186.5,7641515.619436923
18550,280694.375,7559674.5,86667.28125,7473007.0,7644089.161534342
18551,519307.6875,7559920.0,87002.0234375,7472918.0,7644089.161534342
18552,953232.0,7559822.5,86647.0234375,7473175.5,7644089.161534342
18553,1196272.5,7559840.0,86971.1796875,7472869.0,7644089.161534342
18554,1328849.625,7559961.5,86808.0,7473153.5,7644089.161534342
18555,1402396.125,7559893.0,86810.40625,7473082.5,7644089.161534342
18556,1468394.375,7559914.0,86847.421875,7473066.5,7644089.161534342
18557,1344709.375,7559862.5,86878.5625,7472984.0,7644089.161534342
18558,952972.625,7559936.5,86762.5859375,7473174.0,7644089.161534342
18559,596358.1875,7559957.5,86778.90625,7473178.5,7644089.161534342
18560,381049.1875,7559944.5,87023.640625,7472921.0,7643986.174828935
18561,134267.953125,7559652.5,86424.734375,7473228.0,7643986.174828935
18562,143314.140625,7559824.0,86659.96875,7473164.0,7643986.174828935
18563,290356.875,7559832.0,86843.703125,7472988.5,7643986.174828935
18564,414921.8125,7559578.0,86726.34375,7472851.5,7643986.174828935
18565,803050.9375,7559851.0,86858.53125,7472992.5,7643986.174828935
18566,1516185.5,7560156.0,87100.21875,7473056.0,7643986.174828935
18567,2591573.5,7560338.0,86897.515625,7473440.5,7643986.174828935
18568,3592358.75,7560659.0,87006.7890625,7473652.0,7643986.174828935
18569,3724008.0,7560821.0,86707.75,7474113.5,7643986.174828935
18570,2579610.0,7560149.0,86702.875,7473446.0,7643427.345329102
18571,474262.6875,7559881.0,86939.921875,7472941.0,7643427.345329102
18572,1682655.25,7559910.0,86652.578125,7473257.5,7643427.345329102
18573,2577413.5,7560162.0,86704.6015625,7473457.5,7643427.345329102
18574,2121202.75,7560034.0,86832.9921875,7473201.0,7643427.345329102
18575,764858.5,7559750.5,86793.296875,7472957.0,7643427.345329102
18576,878719.875,7559881.0,86754.90625,7473126.0,7643427.345329102
18577,2079871.125,7560004.5,86904.6640625,7473100.0,7643427.345329102
18578,2390485.5,7560138.5,86722.59375,7473416.0,7643427.345329102
18579,1764723.125,7559913.0,86821.46875,7473091.5,7643427.345329102
18580,370574.03125,7559856.5,86867.3515625,7472989.0,7642493.711753852
18581,1177091.625,7559592.0,86329.8125,7473262.0,7642493.711753852
18582,1998431.125,7560177.0,86807.203125,7473370.0,7642493.711753852
18583,1875114.5,7559836.5,86705.671875,7473131.0,7642493.711753852
18584,1053616.625,7559843.5,86763.4140625,7473080.0,7642493.711753852
18585,210690.25,7559588.0,86586.8984375,7473001.0,7642493.711753852
18586,1246736.625,7559820.0,86600.875,7473219.0,7642493.711753852
18587,1933102.75,7560142.0,86948.0546875,7473194.0,7642493.711753852
18588,2057759.125,7559924.0,86651.7734375,7473272.0,7642493.711753852
18589,1584485.875,7559941.0,86628.3984375,7473312.5,7642493.711753852
18590,681587.3125,7559733.0,86856.265625,7472876.5,7642982.195143434
18591,356274.5,7559811.0,86893.1875,7472918.0,7642982.195143434
18592,1194910.625,7559791.5,86769.609375,7473022.0,7642982.195143434
18593,1582524.25,7559849.5,86520.5078125,7473329.0,7642982.195143434
18594,1520344.125,7559954.0,86862.2578125,7473091.5,7642982.195143434
18595,1163522.875,7559675.0,86401.6796875,7473273.5,7642982.195143434
18596,536281.6875,7559662.0,86785.0,7472877.0,7642982.195143434
18597,276293.15625,7559626.0,86701.90625,7472924.0,7642982.195143434
18598,968264.4375,7559824.5,86928.953125,7472895.5,7642982.195143434
18599,1775256.375,7560047.0,86911.75,7473135.5,7642982.195143434
18600,2490628.5,7560198.5,86893.21875,7473305.5,7644201.152541862
18601,2826316.25,7560207.0,86755.34375,7473451.5,7644201.152541862
18602,2456910.0,7560315.5,87095.296875,7473220.0,7644201.152541862
18603,1174228.25,7559889.0,86875.484375,7473013.5,7644201.152541862
18604,534521.8125,7559693.5,86665.875,7473027.5,7644201.152541862
18605,1810708.125,7559952.5,86828.359375,7473124.0,7644201.152541862
18606,2403373.0,7560080.0,86638.9140625,7473441.0,7644201.152541862
18607,2297126.25,7559969.5,86677.5859375,7473292.0,7644201.152541862
18608,1441397.25,7560044.0,86885.90625,7473158.0,7644201.152541862
18609,253593.46875,7559822.5,86880.546875,7472942.0,7644201.152541862
18610,836184.6875,7559628.5,86825.0859375,7472803.5,7643322.107548167
18611,1658342.25,7559828.0,86503.890625,7473324.0,7643322.107548167
18612,1918693.375,7559916.5,86681.6875,7473235.0,7643322.107548167
18613,1470954.375,7560045.5,86714.46875,7473331.0,7643322.107548167
18614,719052.5,7559743.5,86657.765625,7473085.5,7643322.107548167
18615,128601.171875,7559774.5,86774.125,7473000.5,7643322.107548167
18616,779365.4375,7559776.5,86762.40625,7473014.0,7643322.107548167
18617,1259196.0,7559974.5,86915.03125,7473059.5,7643322.107548167
18618,1622926.75,7559740.5,86538.0703125,7473202.5,7643322.107548167
18619,1949152.375,7559862.0,86716.171875,7473146.0,7643322.107548167
18620,2023366.375,7560009.5,86724.890625,7473284.5,7641742.415296373
18621,1705225.625,7559929.5,86958.484375,7472971.0,7641742.415296373
18622,1178955.625,7559660.5,86751.9453125,7472908.5,7641742.415296373
18623,545646.625,7559742.0,87003.0625,7472739.0,7641742.415296373
18624,229746.3125,7559689.5,86830.5546875,7472859.0,7641742.415296373
18625,709451.125,7559700.0,86653.0859375,7473047.0,7641742.415296373
18626,930377.0625,7559685.5,86757.5546875,7472928.0,7641742.415296373
18627,1260272.5,7559901.5,86917.328125,7472984.0,7641742.415296373
18628,1761110.375,7559898.5,86707.078125,7473191.5,7641742.415296373
18629,2312843.25,7559992.0,86777.953125,7473214.0,7641742.415296373
18630,2758767.0,7560178.5,86848.015625,7473330.5,7646005.389577577
18631,2607037.5,7560214.0,86944.40625,7473269.5,7646005.389577577
18632,1660586.625,7559542.5,86525.171875,7473017.5,7646005.389577577
18633,349436.75,7559806.5,86947.484375,7472859.0,7646005.389577577
18634,1027035.875,7559746.5,86887.328125,7472859.0,7646005.389577577
18635,2054566.125,7559905.0,86685.25,7473220.0,7646005.389577577
18636,2454057.5,7560214.5,86891.546875,7473323.0,7646005.389577577
18637,1965072.75,7559912.5,86990.4375,7472922.0,7646005.389577577
18638,727251.0625,7559585.0,86589.609375,7472995.5,7646005.389577577
18639,733900.0,7559585.5,86848.2890625,7472737.0,7646005.389577577
18640,1806805.5,7560068.0,87036.9296875,7473031.0,7645604.135364706
18641,2359090.5,7560128.0,86998.3828125,7473129.5,7645604.135364706
18642,2234386.5,7560053.5,86942.21875,7473111.5,7645604.135364706
18643,1365322.5,7559705.0,86602.6015625,7473102.5,7645604.135364706
18644,326983.90625,7559506.5,86523.90625,7472982.5,7645604.135364706
18645,497268.59375,7559659.0,86800.5,7472858.5,7645604.135364706
18646,1064712.0,7559605.0,86778.390625,7472826.5,7645604.135364706
18647,1440511.5,7559791.5,86759.7734375,7473031.5,7645604.135364706
18648,1646194.875,7559928.5,86893.328125,7473035.0,7645604.135364706
18649,1743610.5,7559812.5,86767.4921875,7473045.0,7645604.135364706
18650,1636022.125,7559634.5,86443.1796875,7473191.5,7642221.331614961
18651,1326711.625,7559828.0,86694.78125,7473133.0,7642221.331614961
18652,857745.875,7559665.5,86593.2734375,7473072.0,7642221.331614961
18653,334477.40625,7559689.5,86791.859375,7472897.5,7642221.331614961
18654,148194.625,7559586.5,86877.5234375,7472709.0,7642221.331614961
18655,388900.53125,7559560.0,86494.7421875,7473065.5,7642221.331614961
18656,666566.1875,7559449.5,86584.90625,7472864.5,7642221.331614961
18657,1159906.75,7559765.5,86913.671875,7472852.0,7642221.331614961
18658,1831755.75,7559917.5,86762.953125,7473154.5,7642221.331614961
18659,2591062.75,7560080.5,86732.65625,7473348.0,7642221.331614961
18660,3118655.75,7560115.0,86649.0,7473466.0,7644139.247964841
18661,2930413.75,7560305.0,86881.234375,7473424.0,7644139.247964841
18662,1853408.375,7559682.0,86719.6328125,7472962.5,7644139.247964841
18663,318855.84375,7559775.0,86925.4140625,7472849.5,7644139.247964841
18664,1334638.5,7559721.0,86663.671875,7473057.5,7644139.247964841
18665,2228093.5,7560231.5,87060.46875,7473171.0,7644139.247964841
18666,2156609.25,7559924.0,86627.0078125,7473297.0,7644139.247964841
18667,1330721.125,7559641.0,86554.046875,7473087.0,7644139.247964841
18668,235265.59375,7559565.5,86458.046875,7473107.5,7644139.247964841
18669,1010976.6875,7559579.5,86743.984375,7472835.5,7644139.247964841
18670,1647489.75,7559891.5,86774.46875,7473117.0,7644415.004717025
18671,1986780.25,7559936.5,86792.3671875,7473144.0,7644415.004717025
18672,1917595.875,7559882.0,86839.9296875,7473042.0,7644415.004717025
18673,1364133.875,7559970.0,87158.9609375,7472811.0,7644415.004717025
18674,571293.125,7559624.0,86816.703125,7472807.5,7644415.004717025
18675,265446.4375,7559809.5,87012.3828125,7472797.0,7644415.004717025
18676,951847.0625,7559747.5,86872.1875,7472875.5,7644415.004717025
18677,1394846.25,7559829.0,86649.25,7473179.5,7644415.004717025
18678,1581343.375,7559600.5,86468.515625,7473132.0,7644415.004717025
18679,1694934.625,7559928.5,86996.5078125,7472932.0,7644415.004717025
18680,1892592.625,7560029.5,86945.640625,7473084.0,7641601.160306988
18681,1989451.25,7559742.5,86547.296875,7473195.0,7641601.160306988
18682,1832559.125,7559775.0,86758.515625,7473016.5,7641601.160306988
18683,1447270.875,7559797.5,86900.046875,7472897.5,7641601.160306988
18684,861571.8125,7559765.5,86811.546875,7472954.0,7641601.160306988
18685,284128.75,7559671.0,86862.28125,7472808.5,7641601.160306988
18686,200363.390625,7559663.0,86793.9921875,7472869.0,7641601.160306988
18687,553578.9375,7559569.5,86721.6875,7472848.0,7641601.160306988
18688,825871.3125,7559809.0,86817.140625,7472992.0,7641601.160306988
18689,1354422.25,7559484.0,86702.09375,7472782.0,7641601.160306988
18690,2194561.5,7559998.0,86867.890625,7473130.0,7645816.299233222
18691,2916252.0,7560087.5,86851.453125,7473236.0,7645816.299233222
18692,3126436.5,7560219.5,86701.828125,7473517.5,7645816.299233222
18693,2410009.25,7559969.0,86905.984375,7473063.0,7645816.299233222
18694,857042.4375,7559737.0,86811.9453125,7472925.0,7645816.299233222
18695,967333.5625,7559551.0,86749.3984375,7472801.5,7645816.299233222
18696,2389451.75,7559796.5,86606.5546875,7473190.0,7645816.299233222
18697,2794282.5,7560154.5,86851.7734375,7473302.5,7645816.299233222
18698,2154250.5,7559959.0,86998.6171875,7472960.5,7645816.299233222
18699,837186.125,7559647.0,86867.25,7472780.0,7645816.299233222
18700,683333.0,7559760.0,86954.890625,7472805.0,7644323.83615814
18701,1777790.125,7559840.0,86714.71875,7473125.5,7644323.83615814
18702,2193060.75,7560054.5,87013.78125,7473040.5,7644323.83615814
18703,1924532.25,7559725.0,86522.75,7473202.0,7644323.83615814
18704,1103271.75,7559604.5,86535.6953125,7473069.0,7644323.83615814
18705,86570.21875,7559570.5,86735.328125,7472835.0,7644323.83615814
18706,970694.75,7559622.0,86731.25,7472890.5,7644323.83615814
18707,1787267.25,7559693.0,86821.734375,7472871.5,7644323.83615814
18708,2225275.75,7559636.0,86696.6640625,7472939.5,7644323.83615814
18709,2116901.0,7559912.0,86955.234375,7472957.0,7644323.83615814
18710,1643837.75,7559827.5,86966.53125,7472861.0,7643124.0129017
18711,945738.9375,7559683.0,86918.25,7472764.5,7643124.0129017
18712,53864.76171875,7559529.0,86927.40625,7472601.5,7643124.0129017
18713,850806.3125,7559384.0,86661.390625,7472722.5,7643124.0129017
18714,1263590.875,7559526.0,86740.2109375,7472786.0,7643124.0129017
18715,1399254.625,7559768.0,87017.59375,7472750.5,7643124.0129017
18716,1423970.25,7559725.0,86695.7421875,7473029.5,7643124.0129017
18717,1414298.875,7559615.5,86783.15625,7472832.5,7643124.0129017
18718,1279245.125,7559657.5,86690.34375,7472967.0,7643124.0129017
18719,954710.0625,7559477.0,86743.0703125,7472734.0,7643124.0129017
18720,603888.8125,7559594.5,86877.7421875,7472717.0,7644445.957005535
18721,300267.9375,7559685.5,86975.8359375,7472709.5,7644445.957005535
18722,123270.0859375,7559554.0,86885.21875,7472669.0,7644445.957005535
18723,611610.25,7559726.0,86903.4140625,7472822.5,7644445.957005535
18724,1373716.75,7559642.5,86763.1796875,7472879.5,7644445.957005535
18725,2316525.5,7559920.5,86734.4453125,7473186.0,7644445.957005535
18726,3239288.25,7560347.0,86987.328125,7473359.5,7644445.957005535
18727,3504153.75,7560491.0,87027.40625,7473463.5,7644445.957005535
18728,2467201.5,7560108.5,86830.875,7473277.5,7644445.957005535
18729,622366.5625,7559641.5,86585.453125,7473056.0,7644445.957005535
18730,1317848.625,7559513.5,86648.890625,7472864.5,7645193.31408084
18731,2668357.25,7559898.0,86876.609375,7473021.5,7645193.31408084
18732,2803922.0,7560086.0,86812.8203125,7473273.0,7645193.31408084
18733,1655279.75,7559737.5,86836.015625,7472901.5,7645193.31408084
18734,202076.96875,7559622.0,86853.15625,7472769.0,7645193.31408084
18735,1762667.0,7559690.5,86806.515625,7472884.0,7645193.31408084
18736,2494331.5,7559784.0,86645.40625,7473138.5,7645193.31408084
